Id,TotalSteps,TotalDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,Date,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,WeightKg,WeightPounds,BMI,Weekday,NotWorn,TotalActiveMinutes,SleepHours,ActivityLevel
1503960366,12159,8.02999973297119,0.0,1.97000002861023,0.25,5.80999994277954,0.0,24,6,289,754,1896,2016-05-06,1.0,334.0,367.0,,,,Friday,False,319,5.57,Very Active
1503960366,11992,7.71000003814697,0.0,2.46000003814697,2.11999988555908,3.13000011444092,0.0,37,46,175,833,1821,2016-05-07,1.0,331.0,349.0,,,,Saturday,False,258,5.52,Very Active
1503960366,10060,6.57999992370605,0.0,3.52999997138977,0.319999992847443,2.73000001907349,0.0,44,8,203,574,1740,2016-05-08,1.0,594.0,611.0,,,,Sunday,False,255,9.9,Very Active
1503960366,12022,7.71999979019165,0.0,3.45000004768372,0.529999971389771,3.74000000953674,0.0,46,11,206,835,1819,2016-05-09,1.0,338.0,342.0,,,,Monday,False,263,5.63,Very Active
1503960366,12207,7.76999998092651,0.0,3.34999990463257,1.1599999666214,3.25999999046326,0.0,46,31,214,746,1859,2016-05-10,1.0,383.0,403.0,,,,Tuesday,False,291,6.38,Very Active
1503960366,12770,8.13000011444092,0.0,2.55999994277954,1.00999999046326,4.55000019073486,0.0,36,23,251,669,1783,2016-05-11,1.0,285.0,306.0,,,,Wednesday,False,310,4.75,Very Active
1503960366,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,2016-05-12,0.0,,,,,,Thursday,True,0,,Sedentary
1624580081,8163,5.30999994277954,0.0,0.0,0.0,5.30999994277954,0.0,0,0,146,1294,1432,2016-04-12,0.0,,,,,,Tuesday,False,146,,Fairly Active
1624580081,7007,4.55000019073486,0.0,0.0,0.0,4.55000019073486,0.0,0,0,148,1292,1411,2016-04-13,0.0,,,,,,Wednesday,False,148,,Lightly Active
1624580081,9107,5.92000007629395,0.0,0.0,0.0,5.90999984741211,0.0099999997764825,0,0,236,1204,1572,2016-04-14,0.0,,,,,,Thursday,False,236,,Fairly Active
1624580081,1510,0.980000019073486,0.0,0.0,0.0,0.970000028610229,0.0,0,0,96,1344,1344,2016-04-15,0.0,,,,,,Friday,False,96,,Sedentary
1624580081,5370,3.49000000953674,0.0,0.0,0.0,3.49000000953674,0.0,0,0,176,1264,1463,2016-04-16,0.0,,,,,,Saturday,False,176,,Lightly Active
1624580081,6175,4.05999994277954,0.0,1.02999997138977,1.51999998092651,1.49000000953674,0.0099999997764825,15,22,127,1276,1554,2016-04-17,0.0,,,,,,Sunday,False,164,,Lightly Active
1624580081,10536,7.40999984741211,0.0,2.15000009536743,0.620000004768372,4.61999988555908,0.0099999997764825,17,7,202,1214,1604,2016-04-18,0.0,,,,,,Monday,False,226,,Very Active
1624580081,2916,1.89999997615814,0.0,0.0,0.0,1.89999997615814,0.0,0,0,141,1299,1435,2016-04-19,0.0,,,,,,Tuesday,False,141,,Sedentary
1624580081,4974,3.23000001907349,0.0,0.0,0.0,3.23000001907349,0.0,0,0,151,1289,1446,2016-04-20,0.0,,,,,,Wednesday,False,151,,Sedentary
1624580081,6349,4.13000011444092,0.0,0.0,0.0,4.1100001335144,0.0199999995529652,0,0,186,1254,1467,2016-04-21,0.0,,,,,,Thursday,False,186,,Lightly Active
1624580081,4026,2.61999988555908,0.0,0.0,0.0,2.59999990463257,0.0,0,0,199,1241,1470,2016-04-22,0.0,,,,,,Friday,False,199,,Sedentary
1624580081,8538,5.55000019073486,0.0,0.0,0.0,5.53999996185303,0.0099999997764825,0,0,227,1213,1562,2016-04-23,0.0,,,,,,Saturday,False,227,,Fairly Active
1624580081,6076,3.95000004768372,0.0,1.14999997615814,0.910000026226044,1.88999998569489,0.0,16,18,185,1221,1617,2016-04-24,0.0,,,,,,Sunday,False,219,,Lightly Active
1624580081,6497,4.21999979019165,0.0,0.0,0.0,4.19999980926514,0.0199999995529652,0,0,202,1238,1492,2016-04-25,0.0,,,,,,Monday,False,202,,Lightly Active
1624580081,2826,1.8400000333786,0.0,0.0,0.0,1.83000004291534,0.0099999997764825,0,0,140,1300,1402,2016-04-26,0.0,,,,,,Tuesday,False,140,,Sedentary
1624580081,8367,5.44000005722046,0.0,1.11000001430511,1.87000000476837,2.46000003814697,0.0,17,36,154,1233,1670,2016-04-27,0.0,,,,,,Wednesday,False,207,,Fairly Active
1624580081,2759,1.78999996185303,0.0,0.0,0.200000002980232,1.60000002384186,0.0,0,5,115,1320,1401,2016-04-28,0.0,,,,,,Thursday,False,120,,Sedentary
1624580081,2390,1.54999995231628,0.0,0.0,0.0,1.54999995231628,0.0,0,0,150,1290,1404,2016-04-29,0.0,,,,,,Friday,False,150,,Sedentary
1624580081,6474,4.30000019073486,0.0,0.899999976158142,1.27999997138977,2.11999988555908,0.0099999997764825,11,23,224,1182,1655,2016-04-30,0.0,,,,,,Saturday,False,258,,Lightly Active
1624580081,36019,28.0300006866455,0.0,21.9200000762939,4.19000005722046,1.9099999666214,0.0199999995529652,186,63,171,1020,2690,2016-05-01,0.0,,,,,,Sunday,False,420,,Very Active
1624580081,7155,4.92999982833862,0.0,0.860000014305115,0.589999973773956,3.47000002861023,0.0,7,6,166,1261,1497,2016-05-02,0.0,,,,,,Monday,False,179,,Lightly Active
1624580081,2100,1.37000000476837,0.0,0.0,0.0,1.3400000333786,0.0199999995529652,0,0,96,1344,1334,2016-05-03,0.0,,,,,,Tuesday,False,96,,Sedentary
1624580081,2193,1.42999994754791,0.0,0.0,0.0,1.41999995708466,0.0,0,0,118,1322,1368,2016-05-04,0.0,,,,,,Wednesday,False,118,,Sedentary
1624580081,2470,1.61000001430511,0.0,0.0,0.0,1.58000004291534,0.0199999995529652,0,0,117,1323,1370,2016-05-05,0.0,,,,,,Thursday,False,117,,Sedentary
1624580081,1727,1.12000000476837,0.0,0.0,0.0,1.12000000476837,0.0099999997764825,0,0,102,1338,1341,2016-05-06,0.0,,,,,,Friday,False,102,,Sedentary
1624580081,2104,1.37000000476837,0.0,0.0,0.0,1.37000000476837,0.0,0,0,182,1258,1474,2016-05-07,0.0,,,,,,Saturday,False,182,,Sedentary
1624580081,3427,2.23000001907349,0.0,0.0,0.0,2.22000002861023,0.0,0,0,152,1288,1427,2016-05-08,0.0,,,,,,Sunday,False,152,,Sedentary
1624580081,1732,1.12999999523163,0.0,0.0,0.0,1.12999999523163,0.0,0,0,91,1349,1328,2016-05-09,0.0,,,,,,Monday,False,91,,Sedentary
1624580081,2969,1.92999994754791,0.0,0.0,0.0,1.91999995708466,0.0099999997764825,0,0,139,1301,1393,2016-05-10,0.0,,,,,,Tuesday,False,139,,Sedentary
1624580081,3134,2.03999996185303,0.0,0.0,0.0,2.03999996185303,0.0,0,0,112,1328,1359,2016-05-11,0.0,,,,,,Wednesday,False,112,,Sedentary
1624580081,2971,1.92999994754791,0.0,0.0,0.0,1.91999995708466,0.0099999997764825,0,0,107,890,1002,2016-05-12,0.0,,,,,,Thursday,False,107,,Sedentary
1644430081,10694,7.76999998092651,0.0,0.140000000596046,2.29999995231628,5.32999992370605,0.0,2,51,256,1131,3199,2016-04-12,0.0,,,,,,Tuesday,False,309,,Very Active
1644430081,8001,5.82000017166138,0.0,2.27999997138977,0.899999976158142,2.64000010490417,0.0,30,16,135,1259,2902,2016-04-13,0.0,,,,,,Wednesday,False,181,,Fairly Active
1644430081,11037,8.02000045776367,0.0,0.360000014305115,2.55999994277954,5.09999990463257,0.0,5,58,252,1125,3226,2016-04-14,0.0,,,,,,Thursday,False,315,,Very Active
1644430081,5263,3.82999992370605,0.0,0.219999998807907,0.150000005960464,3.45000004768372,0.0,3,4,170,1263,2750,2016-04-15,0.0,,,,,,Friday,False,177,,Lightly Active
1644430081,15300,11.1199998855591,0.0,4.09999990463257,1.87999999523163,5.09000015258789,0.0,51,42,212,1135,3493,2016-04-16,0.0,,,,,,Saturday,False,305,,Very Active
1644430081,8757,6.36999988555908,0.0,2.25,0.569999992847443,3.54999995231628,0.0,29,13,186,1212,3011,2016-04-17,0.0,,,,,,Sunday,False,228,,Fairly Active
1644430081,7132,5.19000005722046,0.0,1.07000005245209,1.66999995708466,2.45000004768372,0.0,15,33,121,1271,2806,2016-04-18,0.0,,,,,,Monday,False,169,,Lightly Active
1644430081,11256,8.18000030517578,0.0,0.360000014305115,2.52999997138977,5.30000019073486,0.0,5,58,278,1099,3300,2016-04-19,0.0,,,,,,Tuesday,False,341,,Very Active
1644430081,2436,1.76999998092651,0.0,0.0,0.0,1.75999999046326,0.0099999997764825,0,0,125,1315,2430,2016-04-20,0.0,,,,,,Wednesday,False,125,,Sedentary
1644430081,1223,0.889999985694885,0.0,0.0,0.0,0.879999995231628,0.0099999997764825,0,0,38,1402,2140,2016-04-21,0.0,,,,,,Thursday,False,38,,Sedentary
1644430081,3673,2.67000007629395,0.0,0.0,0.0,2.66000008583069,0.0099999997764825,0,0,86,1354,2344,2016-04-22,0.0,,,,,,Friday,False,86,,Sedentary
1644430081,6637,4.82999992370605,0.0,0.0,0.579999983310699,4.25,0.0,0,15,160,1265,2677,2016-04-23,0.0,,,,,,Saturday,False,175,,Lightly Active
1644430081,3321,2.41000008583069,0.0,0.0,0.0,2.41000008583069,0.0,0,0,89,1351,2413,2016-04-24,0.0,,,,,,Sunday,False,89,,Sedentary
1644430081,3580,2.59999990463257,0.0,0.589999973773956,0.0599999986588955,1.95000004768372,0.0,8,1,94,1337,2497,2016-04-25,0.0,,,,,,Monday,False,103,,Sedentary
1644430081,9919,7.21000003814697,0.0,0.800000011920929,1.72000002861023,4.69000005722046,0.0,11,41,223,1165,3123,2016-04-26,0.0,,,,,,Tuesday,False,275,,Fairly Active
1644430081,3032,2.20000004768372,0.0,0.0,0.0,2.20000004768372,0.0,0,0,118,1322,2489,2016-04-27,0.0,,,,,,Wednesday,False,118,,Sedentary
1644430081,9405,6.84000015258789,0.0,0.200000002980232,2.3199999332428,4.30999994277954,0.0,3,53,227,1157,3108,2016-04-28,0.0,,,,,,Thursday,False,283,,Fairly Active
1644430081,3176,2.30999994277954,0.0,0.0,0.0,2.30999994277954,0.0,0,0,120,1193,2498,2016-04-29,1.0,119.0,127.0,,,,Friday,False,120,1.98,Sedentary
1644430081,18213,13.2399997711182,0.0,0.629999995231628,3.14000010490417,9.46000003814697,0.0,9,71,402,816,3846,2016-04-30,1.0,124.0,142.0,,,,Saturday,False,482,2.07,Very Active
1644430081,6132,4.46000003814697,0.0,0.239999994635582,0.990000009536743,3.23000001907349,0.0,3,24,146,908,2696,2016-05-01,0.0,,,,,,Sunday,False,173,,Lightly Active
1644430081,3758,2.73000001907349,0.0,0.0700000002980232,0.310000002384186,2.34999990463257,0.0,1,7,148,682,2580,2016-05-02,1.0,796.0,961.0,,,,Monday,False,156,13.27,Sedentary
1644430081,12850,9.34000015258789,0.0,0.720000028610229,4.09000015258789,4.53999996185303,0.0,10,94,221,1115,3324,2016-05-03,0.0,,,,,,Tuesday,False,325,,Very Active
1644430081,2309,1.67999994754791,0.0,0.0,0.0,1.6599999666214,0.0199999995529652,0,0,52,1388,2222,2016-05-04,0.0,,,,,,Wednesday,False,52,,Sedentary
1644430081,4363,3.19000005722046,0.0,0.519999980926514,0.540000021457672,2.13000011444092,0.0099999997764825,6,12,81,1341,2463,2016-05-05,0.0,,,,,,Thursday,False,99,,Sedentary
1644430081,9787,7.11999988555908,0.0,0.819999992847443,0.270000010728836,6.01000022888184,0.0199999995529652,11,6,369,1054,3328,2016-05-06,0.0,,,,,,Friday,False,386,,Fairly Active
1644430081,13372,9.72000026702881,0.0,3.25999999046326,0.790000021457672,5.67000007629395,0.0099999997764825,41,17,243,1139,3404,2016-05-07,0.0,,,,,,Saturday,False,301,,Very Active
1644430081,6724,4.8899998664856,0.0,0.0,0.0,4.88000011444092,0.0,0,0,295,991,2987,2016-05-08,1.0,137.0,154.0,,,,Sunday,False,295,2.28,Lightly Active
1644430081,6643,4.82999992370605,0.0,2.39000010490417,0.349999994039536,2.08999991416931,0.0099999997764825,32,6,303,1099,3008,2016-05-09,0.0,,,,,,Monday,False,341,,Lightly Active
1644430081,9167,6.65999984741211,0.0,0.879999995231628,0.810000002384186,4.96999979019165,0.0099999997764825,12,19,155,1254,2799,2016-05-10,0.0,,,,,,Tuesday,False,186,,Fairly Active
1644430081,1329,0.970000028610229,0.0,0.0,0.0,0.949999988079071,0.0099999997764825,0,0,49,713,1276,2016-05-11,0.0,,,,,,Wednesday,False,49,,Sedentary
1844505072,6697,4.42999982833862,0.0,0.0,0.0,4.42999982833862,0.0,0,0,339,1101,2030,2016-04-12,0.0,,,,,,Tuesday,False,339,,Lightly Active
1844505072,4929,3.25999999046326,0.0,0.0,0.0,3.25999999046326,0.0,0,0,248,1192,1860,2016-04-13,0.0,,,,,,Wednesday,False,248,,Sedentary
1844505072,7937,5.25,0.0,0.0,0.0,5.23000001907349,0.0,0,0,373,843,2130,2016-04-14,0.0,,,,,,Thursday,False,373,,Fairly Active
1844505072,3844,2.53999996185303,0.0,0.0,0.0,2.53999996185303,0.0,0,0,176,527,1725,2016-04-15,1.0,644.0,961.0,,,,Friday,False,176,10.73,Sedentary
1844505072,3414,2.25999999046326,0.0,0.0,0.0,2.25999999046326,0.0,0,0,147,1293,1657,2016-04-16,0.0,,,,,,Saturday,False,147,,Sedentary
1844505072,4525,2.99000000953674,0.0,0.140000000596046,0.259999990463257,2.58999991416931,0.0,2,8,199,1231,1793,2016-04-17,0.0,,,,,,Sunday,False,209,,Sedentary
1844505072,4597,3.03999996185303,0.0,0.0,0.479999989271164,2.55999994277954,0.0,0,12,217,1211,1814,2016-04-18,0.0,,,,,,Monday,False,229,,Sedentary
1844505072,197,0.129999995231628,0.0,0.0,0.0,0.129999995231628,0.0,0,0,10,1430,1366,2016-04-19,0.0,,,,,,Tuesday,False,10,,Sedentary
1844505072,8,0.0099999997764825,0.0,0.0,0.0,0.0099999997764825,0.0,0,0,1,1439,1349,2016-04-20,0.0,,,,,,Wednesday,False,1,,Sedentary
1844505072,8054,5.32000017166138,0.0,0.119999997317791,0.519999980926514,4.67999982833862,0.0,2,13,308,1117,2062,2016-04-21,0.0,,,,,,Thursday,False,323,,Fairly Active
1844505072,5372,3.54999995231628,0.0,0.0,0.0,3.54999995231628,0.0,0,0,220,1220,1827,2016-04-22,0.0,,,,,,Friday,False,220,,Lightly Active
1844505072,3570,2.35999989509583,0.0,0.0,0.0,2.35999989509583,0.0,0,0,139,1301,1645,2016-04-23,0.0,,,,,,Saturday,False,139,,Sedentary
1844505072,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,2016-04-24,0.0,,,,,,Sunday,True,0,,Sedentary
1844505072,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,2016-04-25,0.0,,,,,,Monday,True,0,,Sedentary
1844505072,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,2016-04-26,0.0,,,,,,Tuesday,True,0,,Sedentary
1844505072,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1439,1348,2016-04-27,0.0,,,,,,Wednesday,False,1,,Sedentary
1844505072,6907,4.57000017166138,0.0,0.0,0.0,4.55999994277954,0.0,0,0,302,1138,1992,2016-04-28,0.0,,,,,,Thursday,False,302,,Lightly Active
1844505072,4920,3.25,0.0,0.0,0.0,3.25,0.0,0,0,247,1082,1856,2016-04-29,0.0,,,,,,Friday,False,247,,Sedentary
1844505072,4014,2.67000007629395,0.0,0.0,0.0,2.65000009536743,0.0,0,0,184,218,1763,2016-04-30,1.0,722.0,961.0,,,,Saturday,False,184,12.03,Sedentary
1844505072,2573,1.70000004768372,0.0,0.0,0.259999990463257,1.45000004768372,0.0,0,7,75,585,1541,2016-05-01,1.0,590.0,961.0,,,,Sunday,False,82,9.83,Sedentary
1844505072,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1348,2016-05-02,0.0,,,,,,Monday,True,0,,Sedentary
1844505072,4059,2.6800000667572,0.0,0.0,0.0,2.6800000667572,0.0,0,0,184,1256,1742,2016-05-03,0.0,,,,,,Tuesday,False,184,,Sedentary
1844505072,2080,1.37000000476837,0.0,0.0,0.0,1.37000000476837,0.0,0,0,87,1353,1549,2016-05-04,0.0,,,,,,Wednesday,False,87,,Sedentary
1844505072,2237,1.48000001907349,0.0,0.0,0.0,1.48000001907349,0.0,0,0,120,1320,1589,2016-05-05,0.0,,,,,,Thursday,False,120,,Sedentary
1844505072,44,0.0299999993294477,0.0,0.0,0.0,0.0299999993294477,0.0,0,0,2,1438,1351,2016-05-06,0.0,,,,,,Friday,False,2,,Sedentary
1844505072,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,2016-05-07,0.0,,,,,,Saturday,True,0,,Sedentary
1844505072,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,2016-05-08,0.0,,,,,,Sunday,True,0,,Sedentary
1844505072,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,2016-05-09,0.0,,,,,,Monday,True,0,,Sedentary
1844505072,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,2016-05-10,0.0,,,,,,Tuesday,True,0,,Sedentary
1844505072,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,2016-05-11,0.0,,,,,,Wednesday,True,0,,Sedentary
1844505072,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,711,665,2016-05-12,0.0,,,,,,Thursday,False,0,,Sedentary
1927972279,678,0.469999998807907,0.0,0.0,0.0,0.469999998807907,0.0,0,0,55,734,2220,2016-04-12,3.0,750.0,775.0,,,,Tuesday,False,55,12.5,Sedentary
1927972279,356,0.25,0.0,0.0,0.0,0.25,0.0,0,0,32,986,2151,2016-04-13,1.0,398.0,422.0,133.5,294.317120016975,47.5400009155273,Wednesday,False,32,6.63,Sedentary
1927972279,2163,1.5,0.0,0.0,0.400000005960464,1.10000002384186,0.0,0,9,88,1292,2383,2016-04-14,0.0,,,,,,Thursday,False,97,,Sedentary
1927972279,980,0.680000007152557,0.0,0.0,0.0,0.680000007152557,0.0,0,0,51,941,2221,2016-04-15,2.0,475.0,499.0,,,,Friday,False,51,7.92,Sedentary
1927972279,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2064,2016-04-16,0.0,,,,,,Saturday,True,0,,Sedentary
1927972279,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,2016-04-17,0.0,,,,,,Sunday,True,0,,Sedentary
1927972279,244,0.170000001788139,0.0,0.0,0.0,0.170000001788139,0.0,0,0,17,1423,2111,2016-04-18,0.0,,,,,,Monday,False,17,,Sedentary
1927972279,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,2016-04-19,0.0,,,,,,Tuesday,True,0,,Sedentary
1927972279,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,2016-04-20,0.0,,,,,,Wednesday,True,0,,Sedentary
1927972279,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2064,2016-04-21,0.0,,,,,,Thursday,True,0,,Sedentary
1927972279,149,0.100000001490116,0.0,0.0,0.0,0.100000001490116,0.0,0,0,10,1430,2093,2016-04-22,0.0,,,,,,Friday,False,10,,Sedentary
1927972279,2945,2.03999996185303,0.0,0.0,0.0,2.03999996185303,0.0,0,0,145,1295,2499,2016-04-23,0.0,,,,,,Saturday,False,145,,Sedentary
1927972279,2090,1.45000004768372,0.0,0.0700000002980232,0.239999994635582,1.13999998569489,0.0,1,6,75,1358,2324,2016-04-24,0.0,,,,,,Sunday,False,82,,Sedentary
1927972279,152,0.109999999403954,0.0,0.0,0.0,0.109999999403954,0.0,0,0,12,1303,2100,2016-04-25,0.0,,,,,,Monday,False,12,,Sedentary
1927972279,3761,2.59999990463257,0.0,0.0,0.0,2.59999990463257,0.0,0,0,192,1058,2638,2016-04-26,1.0,296.0,315.0,,,,Tuesday,False,192,4.93,Sedentary
1927972279,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,2016-04-27,0.0,,,,,,Wednesday,True,0,,Sedentary
1927972279,1675,1.1599999666214,0.0,0.0,0.0,1.1599999666214,0.0,0,0,95,1167,2351,2016-04-28,1.0,166.0,178.0,,,,Thursday,False,95,2.77,Sedentary
1927972279,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,2016-04-29,0.0,,,,,,Friday,True,0,,Sedentary
1927972279,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2064,2016-04-30,0.0,,,,,,Saturday,True,0,,Sedentary
1927972279,2704,1.87000000476837,0.0,1.00999999046326,0.0299999993294477,0.829999983310699,0.0,14,1,70,1355,2411,2016-05-01,0.0,,,,,,Sunday,False,85,,Sedentary
1927972279,3790,2.61999988555908,0.0,1.1599999666214,0.300000011920929,1.1599999666214,0.0,16,8,94,1322,2505,2016-05-02,0.0,,,,,,Monday,False,118,,Sedentary
1927972279,1326,0.920000016689301,0.0,0.730000019073486,0.0,0.180000007152557,0.0,10,0,17,1413,2195,2016-05-03,0.0,,,,,,Tuesday,False,27,,Sedentary
1927972279,1786,1.24000000953674,0.0,0.0,0.0,1.24000000953674,0.0,0,0,87,1353,2338,2016-05-04,0.0,,,,,,Wednesday,False,87,,Sedentary
1927972279,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,2016-05-05,0.0,,,,,,Thursday,True,0,,Sedentary
1927972279,2091,1.45000004768372,0.0,0.0,0.0,1.45000004768372,0.0,0,0,108,1332,2383,2016-05-06,0.0,,,,,,Friday,False,108,,Sedentary
1927972279,1510,1.03999996185303,0.0,0.0,0.0,1.03999996185303,0.0,0,0,48,1392,2229,2016-05-07,0.0,,,,,,Saturday,False,48,,Sedentary
1927972279,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,2016-05-08,0.0,,,,,,Sunday,True,0,,Sedentary
1927972279,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,2016-05-09,0.0,,,,,,Monday,True,0,,Sedentary
1927972279,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,2016-05-10,0.0,,,,,,Tuesday,True,0,,Sedentary
1927972279,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,2016-05-11,0.0,,,,,,Wednesday,True,0,,Sedentary
